match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
514,2,Team8,Team6,7,5,Player 154,Player 482,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,7,6,Player 154,Player 482,Player 425,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,8,1,Player 154,Player 482,Player 465,0,0,0,1,0,0,0,1,1,,,
514,2,Team8,Team6,8,2,Player 482,Player 154,Player 465,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,8,3,Player 154,Player 482,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,8,4,Player 154,Player 482,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,8,5,Player 154,Player 482,Player 465,0,0,0,0,0,0,0,0,0,Player 154,lbw,
514,2,Team8,Team6,8,6,Player 112,Player 482,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,9,1,Player 482,Player 112,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,9,2,Player 112,Player 482,Player 322,0,0,0,1,0,0,0,1,1,,,
514,2,Team8,Team6,9,3,Player 482,Player 112,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,9,4,Player 112,Player 482,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,9,5,Player 482,Player 112,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,9,6,Player 112,Player 482,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,10,1,Player 482,Player 112,Player 465,0,0,0,0,0,0,4,0,4,,,
514,2,Team8,Team6,10,2,Player 482,Player 112,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,10,3,Player 482,Player 112,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,10,4,Player 482,Player 112,Player 465,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,10,5,Player 112,Player 482,Player 465,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,10,6,Player 482,Player 112,Player 465,0,0,0,0,0,0,2,0,2,,,
514,2,Team8,Team6,11,1,Player 112,Player 482,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,11,2,Player 112,Player 482,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,11,3,Player 482,Player 112,Player 322,0,0,0,0,0,0,6,0,6,,,
514,2,Team8,Team6,11,4,Player 482,Player 112,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,11,5,Player 112,Player 482,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,11,6,Player 482,Player 112,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,12,1,Player 112,Player 482,Player 244,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,12,2,Player 482,Player 112,Player 244,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,12,3,Player 112,Player 482,Player 244,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,12,4,Player 482,Player 112,Player 244,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,12,5,Player 482,Player 112,Player 244,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,12,6,Player 482,Player 112,Player 244,0,0,0,0,0,0,0,0,0,Player 482,caught,Player 465
514,2,Team8,Team6,13,1,Player 112,Player 55,Player 322,0,0,0,0,0,0,2,0,2,,,
514,2,Team8,Team6,13,2,Player 112,Player 55,Player 322,0,0,0,0,0,0,0,0,0,Player 112,bowled,
514,2,Team8,Team6,13,3,Player 153,Player 55,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,13,4,Player 153,Player 55,Player 322,0,0,0,0,0,0,2,0,2,,,
514,2,Team8,Team6,13,5,Player 153,Player 55,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,13,6,Player 55,Player 153,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,14,1,Player 55,Player 153,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,14,2,Player 153,Player 55,Player 404,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,14,3,Player 153,Player 55,Player 404,0,0,0,0,0,0,0,0,0,Player 55,run out,Player 322
514,2,Team8,Team6,14,4,Player 331,Player 153,Player 404,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,14,5,Player 331,Player 153,Player 404,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,14,6,Player 331,Player 153,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,15,1,Player 331,Player 153,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,15,2,Player 331,Player 153,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,15,3,Player 153,Player 331,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,15,4,Player 331,Player 153,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,15,5,Player 153,Player 331,Player 322,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,15,6,Player 331,Player 153,Player 322,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,16,1,Player 153,Player 331,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,16,2,Player 331,Player 153,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,16,3,Player 153,Player 331,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,16,4,Player 331,Player 153,Player 404,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,16,5,Player 331,Player 153,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,16,6,Player 153,Player 331,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,17,1,Player 153,Player 331,Player 425,0,0,0,0,0,0,4,0,4,,,
514,2,Team8,Team6,17,2,Player 153,Player 331,Player 425,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,17,3,Player 331,Player 153,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,17,4,Player 331,Player 153,Player 425,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,17,5,Player 153,Player 331,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,17,6,Player 153,Player 331,Player 425,0,0,0,0,0,0,6,0,6,,,
514,2,Team8,Team6,18,1,Player 331,Player 153,Player 404,0,0,0,0,0,0,2,0,2,,,
514,2,Team8,Team6,18,2,Player 331,Player 153,Player 404,0,0,0,0,0,0,6,0,6,,,
514,2,Team8,Team6,18,3,Player 331,Player 153,Player 404,0,0,0,0,0,0,0,0,0,Player 331,stumped,Player 367
514,2,Team8,Team6,18,4,Player 262,Player 153,Player 404,0,0,0,0,0,0,6,0,6,,,
514,2,Team8,Team6,18,5,Player 262,Player 153,Player 404,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,18,6,Player 153,Player 262,Player 404,0,0,0,0,0,0,6,0,6,,,
514,2,Team8,Team6,19,1,Player 262,Player 153,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,19,2,Player 262,Player 153,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,19,3,Player 262,Player 153,Player 425,0,0,0,0,0,0,2,0,2,,,
514,2,Team8,Team6,19,4,Player 262,Player 153,Player 425,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,19,5,Player 153,Player 262,Player 425,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,19,6,Player 262,Player 153,Player 425,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,20,1,Player 153,Player 262,Player 465,0,0,0,0,0,0,0,0,0,Player 153,caught,Player 270
514,2,Team8,Team6,20,2,Player 209,Player 262,Player 465,0,0,0,0,0,0,1,0,1,,,
514,2,Team8,Team6,20,3,Player 262,Player 209,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,20,4,Player 262,Player 209,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,20,5,Player 262,Player 209,Player 465,0,0,0,0,0,0,0,0,0,,,
514,2,Team8,Team6,20,6,Player 262,Player 209,Player 465,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,1,1,Player 234,Player 260,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,1,2,Player 260,Player 234,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,1,3,Player 234,Player 260,Player 10,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,1,4,Player 234,Player 260,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,1,5,Player 234,Player 260,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,1,6,Player 234,Player 260,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,2,1,Player 260,Player 234,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,2,2,Player 260,Player 234,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,2,3,Player 260,Player 234,Player 169,0,0,0,1,0,0,0,1,1,,,
515,1,Team2,Team10,2,4,Player 234,Player 260,Player 169,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,2,5,Player 234,Player 260,Player 169,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,2,6,Player 260,Player 234,Player 169,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,3,1,Player 260,Player 234,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,3,2,Player 260,Player 234,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,3,3,Player 260,Player 234,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,3,4,Player 234,Player 260,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,3,5,Player 260,Player 234,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,3,6,Player 234,Player 260,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,4,1,Player 234,Player 260,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,4,2,Player 260,Player 234,Player 274,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,4,3,Player 260,Player 234,Player 274,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,4,4,Player 260,Player 234,Player 274,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,4,5,Player 260,Player 234,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,4,6,Player 234,Player 260,Player 274,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,5,1,Player 260,Player 234,Player 169,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,5,2,Player 260,Player 234,Player 169,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,5,3,Player 260,Player 234,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,5,4,Player 260,Player 234,Player 169,0,0,0,1,0,0,0,1,1,,,
515,1,Team2,Team10,5,5,Player 234,Player 260,Player 169,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,5,6,Player 260,Player 234,Player 169,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,6,1,Player 260,Player 234,Player 274,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,6,2,Player 260,Player 234,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,6,3,Player 234,Player 260,Player 274,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,6,4,Player 234,Player 260,Player 274,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,6,5,Player 234,Player 260,Player 274,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,6,6,Player 234,Player 260,Player 274,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,7,1,Player 260,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,7,2,Player 260,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,7,3,Player 260,Player 234,Player 328,0,0,0,0,0,0,3,0,3,,,
515,1,Team2,Team10,7,4,Player 234,Player 260,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,7,5,Player 234,Player 260,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,7,6,Player 260,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,8,1,Player 234,Player 260,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,8,2,Player 260,Player 234,Player 341,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,8,3,Player 260,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,8,4,Player 234,Player 260,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,8,5,Player 260,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,8,6,Player 234,Player 260,Player 341,0,0,0,0,0,0,2,0,2,,,
515,1,Team2,Team10,9,1,Player 260,Player 234,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,9,2,Player 234,Player 260,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,9,3,Player 260,Player 234,Player 328,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,9,4,Player 260,Player 234,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,9,5,Player 234,Player 260,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,9,6,Player 234,Player 260,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,10,1,Player 260,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,10,2,Player 234,Player 260,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,10,3,Player 260,Player 234,Player 341,0,0,0,0,0,0,2,0,2,,,
515,1,Team2,Team10,10,4,Player 260,Player 234,Player 341,0,0,0,0,0,0,0,0,0,Player 260,bowled,
515,1,Team2,Team10,10,5,Player 97,Player 234,Player 341,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,10,6,Player 97,Player 234,Player 341,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,11,1,Player 234,Player 97,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,11,2,Player 234,Player 97,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,11,3,Player 97,Player 234,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,11,4,Player 234,Player 97,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,11,5,Player 234,Player 97,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,11,6,Player 97,Player 234,Player 328,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,12,1,Player 97,Player 234,Player 410,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,12,2,Player 97,Player 234,Player 410,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,12,3,Player 234,Player 97,Player 410,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,12,4,Player 97,Player 234,Player 410,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,12,5,Player 97,Player 234,Player 410,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,12,6,Player 97,Player 234,Player 410,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,13,1,Player 97,Player 234,Player 328,0,0,0,0,0,0,0,0,0,Player 97,caught,Player 169
515,1,Team2,Team10,13,2,Player 234,Player 349,Player 328,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,13,3,Player 234,Player 349,Player 328,0,0,0,0,0,0,3,0,3,,,
515,1,Team2,Team10,13,4,Player 349,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,13,5,Player 349,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,13,6,Player 349,Player 234,Player 328,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,14,1,Player 234,Player 349,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,14,2,Player 234,Player 349,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,14,3,Player 234,Player 349,Player 169,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,14,4,Player 234,Player 349,Player 169,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,14,5,Player 234,Player 349,Player 169,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,14,6,Player 349,Player 234,Player 169,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,15,1,Player 234,Player 349,Player 341,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,15,2,Player 234,Player 349,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,15,3,Player 349,Player 234,Player 341,0,0,0,0,0,0,2,0,2,,,
515,1,Team2,Team10,15,4,Player 349,Player 234,Player 341,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,15,5,Player 349,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,15,6,Player 234,Player 349,Player 341,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,16,1,Player 349,Player 234,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,16,2,Player 234,Player 349,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,16,3,Player 349,Player 234,Player 10,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,16,4,Player 349,Player 234,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,16,5,Player 349,Player 234,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,16,6,Player 234,Player 349,Player 10,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,17,1,Player 349,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,17,2,Player 234,Player 349,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,17,3,Player 349,Player 234,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,17,4,Player 234,Player 349,Player 341,0,0,0,0,0,0,0,0,0,Player 234,caught,Player 410
515,1,Team2,Team10,17,5,Player 349,Player 205,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,17,6,Player 205,Player 349,Player 341,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,18,1,Player 205,Player 349,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,18,2,Player 349,Player 205,Player 274,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,18,3,Player 349,Player 205,Player 274,0,0,0,0,0,0,0,0,0,Player 349,caught,Player 75
515,1,Team2,Team10,18,4,Player 205,Player 59,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,18,5,Player 59,Player 205,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,18,6,Player 205,Player 59,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,19,1,Player 205,Player 59,Player 10,0,0,0,0,0,0,6,0,6,,,
515,1,Team2,Team10,19,2,Player 205,Player 59,Player 10,0,0,0,0,0,0,0,0,0,,,
515,1,Team2,Team10,19,3,Player 205,Player 59,Player 10,0,0,0,0,0,0,4,0,4,,,
515,1,Team2,Team10,19,4,Player 205,Player 59,Player 10,0,0,0,0,0,0,0,0,0,Player 205,caught,Player 274
515,1,Team2,Team10,19,5,Player 59,Player 53,Player 10,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,19,6,Player 53,Player 59,Player 10,0,0,0,0,0,0,0,0,0,Player 53,caught,Player 144
515,1,Team2,Team10,20,1,Player 59,Player 159,Player 274,0,0,0,0,0,0,0,0,0,Player 59,caught,Player 122
515,1,Team2,Team10,20,2,Player 307,Player 159,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,20,3,Player 159,Player 307,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,20,4,Player 307,Player 159,Player 274,0,0,0,0,0,0,0,0,0,Player 307,bowled,
515,1,Team2,Team10,20,5,Player 323,Player 159,Player 274,0,0,0,0,0,0,1,0,1,,,
515,1,Team2,Team10,20,6,Player 159,Player 323,Player 274,0,0,0,0,0,0,6,0,6,,,
515,2,Team10,Team2,1,1,Player 135,Player 144,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,1,2,Player 135,Player 144,Player 307,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,1,3,Player 135,Player 144,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,1,4,Player 135,Player 144,Player 307,0,0,0,1,0,0,0,1,1,,,
515,2,Team10,Team2,1,5,Player 144,Player 135,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,1,6,Player 144,Player 135,Player 307,0,0,0,1,0,0,0,1,1,,,
515,2,Team10,Team2,2,1,Player 144,Player 135,Player 97,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,2,2,Player 144,Player 135,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,2,3,Player 135,Player 144,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,2,4,Player 144,Player 135,Player 97,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,2,5,Player 144,Player 135,Player 97,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,2,6,Player 144,Player 135,Player 97,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,3,1,Player 135,Player 144,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,3,2,Player 135,Player 144,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,3,3,Player 144,Player 135,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,3,4,Player 135,Player 144,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,3,5,Player 135,Player 144,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,3,6,Player 144,Player 135,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,4,1,Player 144,Player 135,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,4,2,Player 135,Player 144,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,4,3,Player 144,Player 135,Player 97,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,4,4,Player 144,Player 135,Player 97,0,0,0,0,0,0,2,0,2,,,
515,2,Team10,Team2,4,5,Player 144,Player 135,Player 97,0,0,0,0,0,0,6,0,6,,,
515,2,Team10,Team2,4,6,Player 144,Player 135,Player 97,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,5,1,Player 135,Player 144,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,5,2,Player 144,Player 135,Player 307,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,5,3,Player 144,Player 135,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,5,4,Player 135,Player 144,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,5,5,Player 144,Player 135,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,5,6,Player 135,Player 144,Player 307,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,6,1,Player 135,Player 144,Player 191,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,6,2,Player 135,Player 144,Player 191,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,6,3,Player 135,Player 144,Player 191,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,6,4,Player 135,Player 144,Player 191,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,6,5,Player 135,Player 144,Player 191,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,6,6,Player 144,Player 135,Player 191,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,7,1,Player 135,Player 144,Player 159,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,7,2,Player 135,Player 144,Player 159,0,0,0,0,0,0,0,0,0,Player 135,caught,Player 205
515,2,Team10,Team2,7,3,Player 144,Player 410,Player 159,0,1,0,0,0,0,0,1,1,,,
515,2,Team10,Team2,7,4,Player 144,Player 410,Player 159,0,1,0,0,0,0,0,1,1,,,
515,2,Team10,Team2,7,5,Player 144,Player 410,Player 159,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,7,6,Player 410,Player 144,Player 159,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,7,7,Player 144,Player 410,Player 159,0,0,0,0,0,0,0,0,0,Player 144,caught,Player 563
515,2,Team10,Team2,7,8,Player 410,Player 75,Player 159,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,8,1,Player 75,Player 410,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,8,2,Player 410,Player 75,Player 97,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,8,3,Player 75,Player 410,Player 97,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,8,4,Player 75,Player 410,Player 97,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,8,5,Player 75,Player 410,Player 97,0,0,0,1,0,0,0,1,1,,,
515,2,Team10,Team2,8,6,Player 410,Player 75,Player 97,0,1,0,0,0,0,0,1,1,,,
515,2,Team10,Team2,8,7,Player 410,Player 75,Player 97,0,0,0,0,0,0,4,0,4,,,
515,2,Team10,Team2,9,1,Player 75,Player 410,Player 159,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,9,2,Player 75,Player 410,Player 159,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,9,3,Player 75,Player 410,Player 159,0,0,0,0,0,0,6,0,6,,,
515,2,Team10,Team2,9,4,Player 75,Player 410,Player 159,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,9,5,Player 75,Player 410,Player 159,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,9,6,Player 410,Player 75,Player 159,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,10,1,Player 410,Player 75,Player 323,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,10,2,Player 75,Player 410,Player 323,0,0,0,0,0,0,6,0,6,,,
515,2,Team10,Team2,10,3,Player 75,Player 410,Player 323,0,0,0,0,0,0,0,0,0,Player 75,stumped,Player 53
515,2,Team10,Team2,10,4,Player 122,Player 410,Player 323,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,10,5,Player 410,Player 122,Player 323,0,0,0,0,0,0,1,0,1,,,
515,2,Team10,Team2,10,6,Player 122,Player 410,Player 323,0,0,0,0,0,0,0,0,0,,,
515,2,Team10,Team2,11,1,Player 410,Player 122,Player 159,0,0,0,0,0,0,0,0,0,,,
